COSMIC_ID,TISSUE_FACTOR,MSI_FACTOR,ABCB1_mut,ABL2_mut,ACACA_mut,ACVR1B_mut,ACVR2A_mut,AFF4_mut,AHCTF1_mut,AHNAK_mut,AKAP9_mut,ALK_mut,ANK3_mut,APAF1_mut,APC_mut,AQR_mut,ARAP3_mut,ARFGAP3_mut,ARFGEF1_mut,ARFGEF2_mut,ARHGAP29_mut,ARHGEF6_mut,ARID1A_mut,ARID1B_mut,ARID2_mut,ARID4A_mut,ARID4B_mut,ARID5B_mut,ASH1L_mut,ASPM_mut,ASXL1_mut,ASXL2_mut,ATM_mut,ATR_mut,ATRX_mut,AXIN1_mut,AXIN2_mut,B2M_mut,BAP1_mut,BAZ2B_mut,BCLAF1_mut,BCOR_mut,BCR-ABL_mut,BLM_mut,BMPR2_mut,BNC2_mut,BPTF_mut,BRAF_mut,BRCA1_mut,BRCA2_mut,BRWD1_mut,C15orf55_mut,CAD_mut,CASP8_mut,CCAR1_mut,CCND1_mut,CDH1_mut,CDK12_mut,CDKN1A_mut,CDKN1B_mut,CDKN2A_mut,CEP290_mut,CHD3_mut,CHD4_mut,CHD6_mut,CHD8_mut,CHD9_mut,CHEK2_mut,CIC_mut,CLASP2_mut,CLSPN_mut,CNOT1_mut,CNOT3_mut,COL1A1_mut,CREBBP_mut,CSDE1_mut,CTCF_mut,CTNNB1_mut,CTNND1_mut,CUL2_mut,CUX1_mut,CYLD_mut,DDX3X_mut,DHX15_mut,DHX9_mut,DICER1_mut,DLG1_mut,DNMT3A_mut,EGFR_mut,EIF4G1_mut,EIF4G3_mut,ELF1_mut,ELF3_mut,EP300_mut,EPHA2_mut,EPHA4_mut,ERBB2_mut,ERBB2IP_mut,ERBB3_mut,EWSR1-FLI1_mut,EWSR1-X_mut,EZH2_mut,F8_mut,FAM123B_mut,FAT1_mut,FAT2_mut,FBXW7_mut,FGFR2_mut,FLT3_mut,FN1_mut,FOXP1_mut,FTSJD1_mut,FXR1_mut,GATA3_mut,GNAS_mut,GPS2_mut,HDAC9_mut,HGF_mut,HLA-A_mut,HLA-B_mut,HNF1A_mut,HRAS_mut,IDH1_mut,INPP4A_mut,INPPL1_mut,IREB2_mut,ITSN1_mut,KALRN_mut,KAT6B_mut,KDM5C_mut,KDM6A_mut,KDR_mut,KEAP1_mut,KIT_mut,KRAS_mut,LAMA2_mut,LARP4B_mut,LIMA1_mut,LNPEP_mut,LPHN2_mut,LRP6_mut,LRPPRC_mut,MACF1_mut,MAGI2_mut,MAP2K4_mut,MAP3K1_mut,MAP3K4_mut,MAP4K3_mut,MECOM_mut,MED12_mut,MED23_mut,MED24_mut,MEN1_mut,MET_mut,MGA_mut,MKL1_mut,MLH1_mut,MLH3_mut,MLL_mut,MLL2_mut,MLL3_mut,MLLT4_mut,MSR1_mut,MTOR_mut,MYC_mut,MYH11_mut,MYH14_mut,MYH9_mut,NCOR1_mut,NCOR2_mut,NF1_mut,NF2_mut,NFE2L2_mut,NOTCH1_mut,NOTCH2_mut,NR4A2_mut,NRAS_mut,NSD1_mut,NUP93_mut,NUP98_mut,PABPC3_mut,PBRM1_mut,PCDH18_mut,PCSK5_mut,PGR_mut,PHF6_mut,PHLPP1_mut,PIK3C2B_mut,PIK3CA_mut,PIK3CB_mut,PIK3R1_mut,PLCB1_mut,PLXNA1_mut,PLXNB2_mut,POLR2B_mut,PPP2R1A_mut,PSIP1_mut,PTCH1_mut,PTEN_mut,PTPN11_mut,PTPRU_mut,RAC1_mut,RAD21_mut,RASA1_mut,RASA2_mut,RB1_mut,RBM10_mut,RBM5_mut,RGS3_mut,RHOA_mut,RNF43_mut,ROBO2_mut,RPGR_mut,RPL5_mut,RTN4_mut,RUNX1_mut,SACS_mut,SCAI_mut,SEC31A_mut,SETD2_mut,SETDB1_mut,SIN3A_mut,SMAD2_mut,SMAD4_mut,SMARCA1_mut,SMARCA4_mut,SMARCB1_mut,SOS1_mut,SOS2_mut,SOX9_mut,SPOP_mut,SPTAN1_mut,SRGAP1_mut,SRGAP3_mut,STAG1_mut,STAG2_mut,STIP1_mut,STK11_mut,SVEP1_mut,TAF1_mut,TAOK1_mut,TBX3_mut,TCF12_mut,TCF4_mut,TCF7L2_mut,TET2_mut,THRAP3_mut,TJP1_mut,TJP2_mut,TNPO1_mut,TP53_mut,TP53BP1_mut,TRIO_mut,TSC1_mut,U2AF1_mut,UPF3B_mut,USP6_mut,VHL_mut,WHSC1_mut,WHSC1L1_mut,WNK1_mut,WT1_mut,XPO1_mut,XRN1_mut,ZC3H11A_mut,ZFHX3_mut,ZFP36L1_mut,ZFP36L2_mut,ZMYM2_mut,ZNF292_mut,ZNF638_mut,ZNRF3_mut,gain_cnaPANCAN1_(CCNE1),loss_cnaPANCAN2_(STK11),loss_cnaPANCAN3_(GNA11),loss_cnaPANCAN4,loss_cnaPANCAN5,loss_cnaPANCAN6,loss_cnaPANCAN7_(SMARCA4),loss_cnaPANCAN8,loss_cnaPANCAN9,loss_cnaPANCAN10_(CIC),loss_cnaPANCAN11,loss_cnaPANCAN12,loss_cnaPANCAN13,loss_cnaPANCAN14,loss_cnaPANCAN15,loss_cnaPANCAN16,loss_cnaPANCAN17,gain_cnaPANCAN18,gain_cnaPANCAN19,loss_cnaPANCAN20,loss_cnaPANCAN21,loss_cnaPANCAN22,loss_cnaPANCAN23_(SMAD4),loss_cnaPANCAN24,loss_cnaPANCAN25,loss_cnaPANCAN26,"gain_cnaPANCAN27_(GATA3,KLF6,LARP4B,VIM)","gain_cnaPANCAN28_(CUL2,EPC1)",gain_cnaPANCAN29_(KAT6B),loss_cnaPANCAN30_(LARP4B),loss_cnaPANCAN31,loss_cnaPANCAN32,loss_cnaPANCAN33,loss_cnaPANCAN34,loss_cnaPANCAN35_(CUL2),loss_cnaPANCAN36_(RET),loss_cnaPANCAN37,"loss_cnaPANCAN38, loss_cnaPANCAN39",loss_cnaPANCAN40,loss_cnaPANCAN41,loss_cnaPANCAN42_(ANK3),loss_cnaPANCAN43,"loss_cnaPANCAN44_(BMPR1A,FAS,PTEN)",loss_cnaPANCAN45,loss_cnaPANCAN46,loss_cnaPANCAN47,loss_cnaPANCAN48,loss_cnaPANCAN49,loss_cnaPANCAN50,loss_cnaPANCAN51,loss_cnaPANCAN52,loss_cnaPANCAN53,loss_cnaPANCAN54,loss_cnaPANCAN55,gain_cnaPANCAN56,gain_cnaPANCAN57_(CAT),gain_cnaPANCAN58,"gain_cnaPANCAN59_(CCND1,CTTN)",gain_cnaPANCAN60,gain_cnaPANCAN61,"loss_cnaPANCAN62_(HRAS,IRF7)",loss_cnaPANCAN63,"loss_cnaPANCAN64, loss_cnaPANCAN65",loss_cnaPANCAN66,loss_cnaPANCAN67,loss_cnaPANCAN68,loss_cnaPANCAN69,loss_cnaPANCAN70,loss_cnaPANCAN71_(EXT2),loss_cnaPANCAN72,loss_cnaPANCAN73,loss_cnaPANCAN74,loss_cnaPANCAN75_(MED17),loss_cnaPANCAN76,loss_cnaPANCAN77_(CASP1),loss_cnaPANCAN78_(CASP1),loss_cnaPANCAN79,loss_cnaPANCAN80_(SDHD),loss_cnaPANCAN81,loss_cnaPANCAN82,gain_cnaPANCAN83,"gain_cnaPANCAN84_(FGFR1,WHSC1L1)",gain_cnaPANCAN85_(SOX17),gain_cnaPANCAN86,gain_cnaPANCAN87,"gain_cnaPANCAN88_(PABPC1,UBR5)",gain_cnaPANCAN89_(RAD21),gain_cnaPANCAN90,gain_cnaPANCAN91_(MYC),loss_cnaPANCAN92,loss_cnaPANCAN93,loss_cnaPANCAN94,loss_cnaPANCAN95,loss_cnaPANCAN96,loss_cnaPANCAN97,loss_cnaPANCAN98,loss_cnaPANCAN99_(SOX17),loss_cnaPANCAN100,loss_cnaPANCAN101,loss_cnaPANCAN102,loss_cnaPANCAN103,loss_cnaPANCAN104,gain_cnaPANCAN106,"gain_cnaPANCAN107_(FUS,TAOK2)","gain_cnaPANCAN108_(CHD9,CYLD)",gain_cnaPANCAN109_(MMP2),loss_cnaPANCAN110,loss_cnaPANCAN111,loss_cnaPANCAN112_(CREBBP),loss_cnaPANCAN113,loss_cnaPANCAN114_(CIITA),loss_cnaPANCAN115,loss_cnaPANCAN116,"loss_cnaPANCAN117_(CHD9,CNOT1,CYLD,MMP2,NUP93)",loss_cnaPANCAN118_(ZFHX3),loss_cnaPANCAN119,loss_cnaPANCAN120,"gain_cnaPANCAN121_(ACTB,CARD11,PMS2,RAC1)","gain_cnaPANCAN122_(AHR,HDAC9)",gain_cnaPANCAN123,gain_cnaPANCAN124_(EGFR),gain_cnaPANCAN125,gain_cnaPANCAN126,gain_cnaPANCAN127_(AKAP9),gain_cnaPANCAN128,gain_cnaPANCAN129_(MET),gain_cnaPANCAN130_(RHEB),loss_cnaPANCAN131,loss_cnaPANCAN132,loss_cnaPANCAN133,loss_cnaPANCAN134,loss_cnaPANCAN135,loss_cnaPANCAN136,loss_cnaPANCAN137_(POT1),loss_cnaPANCAN138,gain_cnaPANCAN139,gain_cnaPANCAN140_(FANCG),"gain_cnaPANCAN141_(GNAQ,NTRK2,PCSK5,TJP2)",gain_cnaPANCAN142,gain_cnaPANCAN143_(NOTCH1),"loss_cnaPANCAN144_(BNC2,CDKN2A,JAK2,PSIP1)","loss_cnaPANCAN145_(FANCG,PAX5)","loss_cnaPANCAN146_(GNAQ,NTRK2,PCSK5,TJP2)",loss_cnaPANCAN147,loss_cnaPANCAN148,loss_cnaPANCAN149,loss_cnaPANCAN150_(PTGS1),loss_cnaPANCAN151,loss_cnaPANCAN152,loss_cnaPANCAN153_(ABL1),loss_cnaPANCAN156,"loss_cnaPANCAN154, loss_cnaPANCAN155, loss_cnaPANCAN157, loss_cnaPANCAN158","loss_cnaPANCAN159, loss_cnaPANCAN160",loss_cnaPANCAN161_(NOTCH1),loss_cnaPANCAN162,"gain_cnaPANCAN163_(CHD4,WNK1)",gain_cnaPANCAN164_(KRAS),gain_cnaPANCAN165_(CDK4),"gain_cnaPANCAN166_(MDM2,NUP107,SRGAP1)",loss_cnaPANCAN167,loss_cnaPANCAN168,loss_cnaPANCAN169,loss_cnaPANCAN170,loss_cnaPANCAN171,loss_cnaPANCAN172,"loss_cnaPANCAN173, loss_cnaPANCAN174",loss_cnaPANCAN175,"gain_cnaPANCAN176_(CCT5,TERT,TRIO)",gain_cnaPANCAN177_(IL7R),gain_cnaPANCAN178,loss_cnaPANCAN179,loss_cnaPANCAN180,loss_cnaPANCAN181,loss_cnaPANCAN182,loss_cnaPANCAN183,loss_cnaPANCAN184_(APC),loss_cnaPANCAN185,loss_cnaPANCAN186,loss_cnaPANCAN187,loss_cnaPANCAN188,loss_cnaPANCAN189,"gain_cnaPANCAN190_(FGFR3,WHSC1)","gain_cnaPANCAN191_(FIP1L1,PDGFRA)","gain_cnaPANCAN192_(FIP1L1,PDGFRA)",loss_cnaPANCAN193,loss_cnaPANCAN194_(FGFR3),loss_cnaPANCAN195,loss_cnaPANCAN196,loss_cnaPANCAN197,loss_cnaPANCAN198,loss_cnaPANCAN199,loss_cnaPANCAN200,loss_cnaPANCAN201,loss_cnaPANCAN202,loss_cnaPANCAN203,loss_cnaPANCAN204,loss_cnaPANCAN205,loss_cnaPANCAN206,loss_cnaPANCAN207,loss_cnaPANCAN208_(PCDH18),loss_cnaPANCAN209,"loss_cnaPANCAN210_(FAT1,IRF2)",gain_cnaPANCAN211,"gain_cnaPANCAN212_(HSP90AB1,TRERF1)",gain_cnaPANCAN213_(MCM3),gain_cnaPANCAN214,loss_cnaPANCAN215,loss_cnaPANCAN216,loss_cnaPANCAN217,loss_cnaPANCAN218,loss_cnaPANCAN219,loss_cnaPANCAN220_(HIST1H3B),loss_cnaPANCAN221,"loss_cnaPANCAN222, loss_cnaPANCAN223",loss_cnaPANCAN224,loss_cnaPANCAN225,loss_cnaPANCAN226,"loss_cnaPANCAN227, loss_cnaPANCAN228",loss_cnaPANCAN229,"loss_cnaPANCAN230_(SYNCRIP,ZNF292)",loss_cnaPANCAN231,loss_cnaPANCAN232,loss_cnaPANCAN233,loss_cnaPANCAN234,"loss_cnaPANCAN235_(ARID1B,MAP3K4,MLLT4)",gain_cnaPANCAN236,gain_cnaPANCAN237,gain_cnaPANCAN238,"gain_cnaPANCAN239_(FOXP1,MITF)",gain_cnaPANCAN240,"gain_cnaPANCAN241_(NCK1,STAG1)",gain_cnaPANCAN242_(PIK3CB),gain_cnaPANCAN243,gain_cnaPANCAN244,gain_cnaPANCAN245_(MECOM),gain_cnaPANCAN246_(SOX2),gain_cnaPANCAN247,"gain_cnaPANCAN248_(EIF4A2,RFC4)",gain_cnaPANCAN249,loss_cnaPANCAN250_(SRGAP3),"loss_cnaPANCAN251, loss_cnaPANCAN252",loss_cnaPANCAN253,loss_cnaPANCAN254,loss_cnaPANCAN255,"loss_cnaPANCAN256_(CACNA1D,WNT5A)",loss_cnaPANCAN257,loss_cnaPANCAN258,"loss_cnaPANCAN259, loss_cnaPANCAN260",loss_cnaPANCAN261,loss_cnaPANCAN262_(FOXP1),loss_cnaPANCAN263,loss_cnaPANCAN264,loss_cnaPANCAN265,loss_cnaPANCAN266,loss_cnaPANCAN267,gain_cnaPANCAN268,gain_cnaPANCAN269_(MACF1),gain_cnaPANCAN270_(JUN),gain_cnaPANCAN271_(NOTCH2),"gain_cnaPANCAN272_(PIP5K1A,SETDB1)",gain_cnaPANCAN273,gain_cnaPANCAN274,gain_cnaPANCAN275_(SDHC),gain_cnaPANCAN276,gain_cnaPANCAN277_(DHX9),"gain_cnaPANCAN278_(MDM4,PIK3C2B,ZC3H11A)",gain_cnaPANCAN279,"gain_cnaPANCAN280_(ARID4B,FH)",loss_cnaPANCAN281_(RPL22),loss_cnaPANCAN282,loss_cnaPANCAN283,loss_cnaPANCAN284,loss_cnaPANCAN285,loss_cnaPANCAN286,loss_cnaPANCAN287,loss_cnaPANCAN288,"loss_cnaPANCAN289_(CDKN2C,FAF1)",loss_cnaPANCAN290,loss_cnaPANCAN291_(JAK1),loss_cnaPANCAN292,loss_cnaPANCAN293,loss_cnaPANCAN294,"loss_cnaPANCAN295_(ATP1A1,CSDE1,NRAS)",loss_cnaPANCAN296,loss_cnaPANCAN297,loss_cnaPANCAN298,gain_cnaPANCAN299_(TAOK1),gain_cnaPANCAN300,"gain_cnaPANCAN301_(CDK12,ERBB2,MED24)","gain_cnaPANCAN302_(CLTC,PPM1D)",gain_cnaPANCAN303,loss_cnaPANCAN304,loss_cnaPANCAN305,loss_cnaPANCAN306,"loss_cnaPANCAN307_(CHD3,GPS2,TP53)",loss_cnaPANCAN308,loss_cnaPANCAN309,loss_cnaPANCAN310_(MAP2K4),loss_cnaPANCAN311,loss_cnaPANCAN312,loss_cnaPANCAN313,loss_cnaPANCAN314,"loss_cnaPANCAN315_(NF1,SUZ12)",loss_cnaPANCAN316,loss_cnaPANCAN317,"loss_cnaPANCAN318, loss_cnaPANCAN319",loss_cnaPANCAN320,loss_cnaPANCAN321,loss_cnaPANCAN322,loss_cnaPANCAN323,loss_cnaPANCAN325,loss_cnaPANCAN326_(SOX9),loss_cnaPANCAN327,loss_cnaPANCAN328,loss_cnaPANCAN329_(ZNF750),gain_cnaPANCAN330_(RPGR),gain_cnaPANCAN331,gain_cnaPANCAN332,"gain_cnaPANCAN333_(F8,HCFC1,RPL10)",loss_cnaPANCAN334,loss_cnaPANCAN335,loss_cnaPANCAN336,loss_cnaPANCAN337,loss_cnaPANCAN338,loss_cnaPANCAN339_(ATRX),loss_cnaPANCAN340,loss_cnaPANCAN341,loss_cnaPANCAN342,loss_cnaPANCAN343,gain_cnaPANCAN344_(MYCN),gain_cnaPANCAN345,"gain_cnaPANCAN346_(BCL11A,REL,XPO1)",gain_cnaPANCAN347,gain_cnaPANCAN348,gain_cnaPANCAN349_(INPP4A),gain_cnaPANCAN350,gain_cnaPANCAN351_(NFE2L2),gain_cnaPANCAN352_(PMS1),loss_cnaPANCAN353,loss_cnaPANCAN354,loss_cnaPANCAN355,loss_cnaPANCAN356_(ERCC3),loss_cnaPANCAN357_(ACVR2A),loss_cnaPANCAN358,loss_cnaPANCAN359_(CUL3),loss_cnaPANCAN360,loss_cnaPANCAN361,"gain_cnaPANCAN362_(CRNKL1,FOXA2)",gain_cnaPANCAN363_(ASXL1),gain_cnaPANCAN364_(STK4),gain_cnaPANCAN365,gain_cnaPANCAN366,"gain_cnaPANCAN367_(ARFGAP1,GNAS)",loss_cnaPANCAN368,loss_cnaPANCAN369,loss_cnaPANCAN370,loss_cnaPANCAN371,loss_cnaPANCAN372,loss_cnaPANCAN373,gain_cnaPANCAN374,gain_cnaPANCAN375,gain_cnaPANCAN376,loss_cnaPANCAN377,loss_cnaPANCAN378_(ZNRF3),loss_cnaPANCAN379,loss_cnaPANCAN380,loss_cnaPANCAN381_(ARFGAP3),"gain_cnaPANCAN382_(FLT3,WASF3)",gain_cnaPANCAN383,"gain_cnaPANCAN384_(ERCC5,ING1,IRS2,TFDP1)","loss_cnaPANCAN385_(PABPC3,SACS,ZMYM2)",loss_cnaPANCAN386,loss_cnaPANCAN387,loss_cnaPANCAN388,loss_cnaPANCAN389_(RB1),loss_cnaPANCAN390,"loss_cnaPANCAN391_(ING1,IRS2,TFDP1)",gain_cnaPANCAN392_(CHD8),"gain_cnaPANCAN393_(FOXA1,NKX2-1,PSMA6)","gain_cnaPANCAN394_(GNG2,SOS2)","gain_cnaPANCAN395_(AKT1,HSP90AA1,PPP2R5C)",loss_cnaPANCAN396,loss_cnaPANCAN397,loss_cnaPANCAN398,loss_cnaPANCAN399,loss_cnaPANCAN400,loss_cnaPANCAN401,"loss_cnaPANCAN402, loss_cnaPANCAN403, loss_cnaPANCAN404",loss_cnaPANCAN405,loss_cnaPANCAN406,loss_cnaPANCAN407,"loss_cnaPANCAN408, loss_cnaPANCAN409",loss_cnaPANCAN410,"gain_cnaPANCAN411_(BLM,CRTC3,FANCI,IDH2,NR2F2,PCSK6)",loss_cnaPANCAN412,loss_cnaPANCAN413,loss_cnaPANCAN414,"loss_cnaPANCAN415_(B2M,BUB1B,MGA,TP53BP1)",loss_cnaPANCAN416,loss_cnaPANCAN417,loss_cnaPANCAN418,loss_cnaPANCAN419,loss_cnaPANCAN420,loss_cnaPANCAN421,"loss_cnaPANCAN422, loss_cnaPANCAN423",loss_cnaPANCAN424,loss_cnaPANCAN425
1287381,lung_NSCLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924100,prostate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910924,stomach,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
