1287381,4.927579037159999
924100,1.71021862546
910924,2.90665686051
687561,4.32030057488
1287706,3.4969817990699994
687452,4.19403569024
906798,2.6991013305299996
906797,4.63834696955
906800,0.757602187632
905947,3.31507296658
906795,5.42190203594
924102,3.60116500476
687562,4.30361464833
910921,1.18184061878
687563,1.6839272872
906794,4.65155763226
906804,3.4755336883699997
906793,0.5926566336469999
910697,4.63737578791
910935,1.76367116215
910851,2.09093521192
910925,4.27392475692
905948,3.8549061275
910934,2.74849392537
905949,1.4732742582
684052,4.10467693036
910920,3.5568235115499998
906790,0.740046678074
910944,1.4768127174599999
1295740,2.76921737744
910933,1.53568096662
1295741,1.65299844007
906765,3.80626550429
1290722,4.75789617744
910702,3.0068351301
910687,0.8944506766079999
910704,4.0457219327
910705,3.6356232254000003
753531,2.4463915513099996
753532,2.13733333064
910919,1.6048947761599999
924104,4.17642305509
906763,2.55277331823
753616,4.47617681167
906746,3.9802410067300005
910926,3.9314634816000003
906696,2.41830800069
753535,4.6547950471399995
1290724,3.69352133253
1240121,4.04641185877
1240122,4.08423499606
910706,3.62900466411
924105,3.6787577212
906801,5.34661129867
946359,4.80903656607
949093,5.17884569696
905951,5.299189513369999
910710,0.136816852406
906693,4.63702958841
910700,1.98898561586
906830,0.9107095696999999
687505,4.5989126762
910850,3.7836037140400003
687506,4.95204912352
910703,4.67858702868
753538,3.4376752067500003
753539,2.95749881374
906826,3.60070947061
753540,3.7203651750199995
910916,4.5642952261000005
1290730,2.8201625405
753541,2.81937863867
924107,4.38860990661
910927,1.9718424548400002
910952,2.1275457198099996
906828,4.473074961530001
906827,3.9185793627499996
1290765,5.13515637322
910852,4.38234205352
687777,3.75007996685
724859,3.26011530917
949090,5.69135729373
753624,4.9809040955
910915,5.20583687871
924108,5.5146189110099995
910943,5.381478256
906824,4.4687237061400005
906823,1.3039693864
1240123,0.5505448321940001
905952,2.43973592983
910688,1.8275381771900001
906821,3.3747654571599996
910568,4.16296065928
687596,3.30147800833
910853,4.03562438748
910567,1.56895462554
910941,1.34422672508
906820,0.337235063288
1290767,3.1160713381800003
1290768,4.8714438876
1303912,2.1511371041900005
1290769,3.24306588051
1290771,4.92624380953
1240124,5.45756543628
910566,3.4681660749300005
910951,1.68302359967
